,dayreturn,price,Beta,3MoFear,MarketCapitalization,JSpread,VWkAvg,ndr,yrHi,yrLo,qHi,qLo,mHi,mLo,PriceToBook,ndvratio,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,Y
6315,0.08072916666666674,12.45,0.7178,0.14877278352159462,1083.12,5.8,30.058333666666666,-0.023293172999999997,0.579608938547486,1.0826086956521739,0.6647090229578216,1.0826086956521739,0.7605375222640486,1.0826086956521739,4.6113,0.6455331412103746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6316,0.14096385542168677,9.47,1.6392,0.14877278352159462,1317.81,5.8,30.058333666666666,0.054910243,0.19251880854886785,1.1734820322180917,0.5420721546692705,1.1734820322180917,0.8163793103448277,1.1734820322180917,0.5788,1.4452674096923308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6317,0.38613861386138626,4.2,1.2452,0.14877278352159462,333.171,5.8,30.058333666666666,0.016666667,0.4439746300211416,1.4482758620689655,0.6635071090047393,1.4482758620689655,1.0,1.4482758620689655,0.7921,0.27297890765138866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6318,0.2333333333333334,0.74,1.6203,0.14877278352159462,1787.1082,5.8,30.058333666666666,0.06756756756756754,0.06733393994540492,1.3214285714285714,0.4805194805194805,1.3214285714285714,0.7115384615384615,1.3214285714285714,4.0106,0.6593406593406593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6319,0.10322580645161294,22.23,1.5507,0.14877278352159462,1251.8388,5.8,30.058333666666666,-0.039586145,0.5956591639871383,1.7166023166023168,0.6192200212133693,1.113727510707791,0.855,1.113727510707791,3.4108,0.4877496671105193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6320,0.09372645856864925,28.940001000000002,1.0324,0.14877278352159462,616.422,5.8,30.058333666666666,0.070836176,0.6065814631436065,1.142518791946309,0.6065814631436065,1.142518791946309,0.8090578976796198,1.142518791946309,0.8999,2.16767955801105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6321,0.09408418011704134,30.700001,1.5151,0.14877278352159462,5003.0452,5.8,30.058333666666666,0.029315927000000002,0.6849620928157073,1.3506379674439066,0.8085330574523819,1.1349353839162803,0.8385687014867876,1.1349353839162803,1.5361,1.2398307398307398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6322,0.09071729957805896,15.51,1.5662,0.14877278352159462,858.6874,5.8,30.058333666666666,0.047711154000000006,0.49238095238095236,1.090717299578059,0.766304347826087,1.090717299578059,0.8738028169014085,1.090717299578059,1.0044,0.711077466565733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6323,0.08870967741935476,12.15,1.1647,0.14877278352159462,1241.4748,5.8,30.058333666666666,0.01563786,0.47759432084927983,1.171648987463838,0.7589006870705808,1.114678899082569,0.9067164179104478,1.114678899082569,0.884,0.6978389805625698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6324,0.10121836925960648,11.75,0.1616,0.14877278352159462,531.3363,5.8,30.058333666666666,0.029787234,0.47,1.2771739130434783,0.9172521467603435,1.2771739130434783,0.9172521467603435,1.1856710393541876,0.3175,1.3187845303867403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6325,0.26582278481012644,1.0,1.6995,0.14877278352159462,1665.083,5.8,30.058333666666666,0.08000000000000007,0.5464480874316939,2.3255813953488373,0.7633587786259541,1.4925373134328357,1.0,1.4925373134328357,-0.6632,1.8759455370650528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6326,0.1299999999999999,1.13,1.5522,0.14877278352159462,983.017,5.8,30.058333666666666,0.03539823008849563,0.25055432372505543,1.3950617283950615,0.8625954198473281,1.3950617283950615,1.0,1.3950617283950615,4.8686,0.628140703517588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6327,0.1049475762118941,22.110001,1.4634,0.14877278352159462,1887.3115,5.8,30.058333666666666,0.014473043,0.753322010221465,1.5311635041551248,0.7776996482588815,1.155172526393549,0.9638186589442607,1.155172526393549,1.9752,0.874878699660359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6329,0.08096932624113462,18.290001,1.4132,0.14877278352159462,655.0746,5.8,30.058333666666666,0.035538544,0.4189189418231791,1.1227747008732534,0.8132503779457537,1.1227747008732534,0.8801732492698147,1.1227747008732534,0.4579,1.2348211164199976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6330,0.1378504672897196,14.61,1.1945,0.14877278352159462,539.9676,5.8,30.058333666666666,0.09856256,0.21127982035343976,1.2205513784461153,0.4512044332549588,1.2205513784461153,0.7637219426932538,1.2205513784461153,3.3673,1.1859749395471533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6331,0.08063001760247457,57.630001,1.3061,0.14877278352159462,5330.775,5.8,30.058333666666666,-0.005205605,0.9483297844331084,1.9404040087406058,0.9483297844331084,1.191687340949393,0.9483297844331084,1.1737271557526336,-27.1425,0.3412955465587045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6333,0.08769628042679889,41.549999,1.8202,0.14877278352159462,1201.8338,5.8,30.058333666666666,-0.013718388,0.535852443437549,1.158995852663646,0.6769305689649631,1.158995852663646,0.8721662441680572,1.158995852663646,1.7874,0.6834825061025224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6334,0.08602150537634401,5.05,1.6267,0.14877278352159462,2509.85,5.8,30.058333666666666,0.023762376,0.3551336146272855,1.1582568807339448,0.6257744733581164,1.1582568807339448,0.7004160887656034,1.1582568807339448,0.1833,0.594713342177715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6335,0.07976884854155197,18.68,1.0825,0.14877278352159462,603.187,5.8,30.058333666666666,0.020877944,0.5604560119738367,1.079768848541552,0.7282651072124756,1.079768848541552,0.8778195076212636,1.079768848541552,1.0262,1.137308039747064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6336,0.0798084596967279,13.53,1.3962,0.14877278352159462,1089.1176,5.8,30.058333666666666,0.032520325,0.5264591234840807,1.1035889070146818,0.6452074699669752,1.1035889070146818,0.8717783505154639,1.1035889070146818,1.1857,0.8128485130111525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6337,0.08495713172252528,13.92,1.2841,0.14877278352159462,1255.0415,5.8,30.058333666666666,0.0625,0.40881058469340925,1.1225806451612903,0.6318656090846295,1.1225806451612903,0.8826886493341788,1.1225806451612903,0.8747,1.325346446133214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6338,0.1444610778443114,15.29,1.4432,0.14877278352159462,368.7944,5.8,30.058333666666666,0.077828646,0.10605535279261084,1.2370550161812297,0.38015911536153363,1.2370550161812297,0.5937864077669902,1.2370550161812297,3.2929,0.8306775489052987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6339,0.12380952380952381,3.54,1.5702,0.14877278352159462,788.2292,5.8,30.058333666666666,0.056497175,0.19354837651457757,1.1493506493506493,0.5446153846153846,1.1493506493506493,0.7375,1.1493506493506493,0.521,1.1162613981762919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6340,0.0876586437248088,66.010002,1.1697,0.14877278352159462,2554.9354,5.8,30.058333666666666,0.024238736,0.6505371178620566,1.1977862602470284,0.8349355384501781,1.1977862602470284,1.0,1.1977862602470284,1.9418,0.5893470790378007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6341,0.09298896678966795,29.620001000000002,1.6203,0.14877278352159462,11050.4546,5.8,30.058333666666666,0.042538756,0.1836443814589291,1.1223949269569886,0.622268954717183,1.1223949269569886,0.8146314682444591,1.1223949269569886,2.2756,1.057688683286216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6342,0.13793103448275867,13.86,1.0889,0.14877278352159462,3173.9596,5.8,30.058333666666666,0.038239538,0.3330929984837058,1.1795744680851064,0.4863157894736842,1.1795744680851064,0.8225519287833827,1.1795744680851064,0.6779,0.7670227505471777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6343,0.08307921266502105,102.989998,1.3686,0.14877278352159462,12389.8255,5.8,30.058333666666666,0.027575532000000003,0.7250774646264592,1.240693838316014,0.8195273306203125,1.1130444084409856,0.9027084022336191,1.1130444084409856,2.0865,0.937121417593346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6344,0.15952135568231474,123.059998,1.155,0.14877278352159462,54943.1593,5.8,30.058333666666666,-0.016658508,0.6107195930521091,1.232201805380941,0.773962251572327,1.232201805380941,0.9568462564587025,1.232201805380941,0.8896,0.5803046789989119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6345,0.16519174041297946,3.95,0.8667,0.14877278352159462,241.0843,5.8,30.058333666666666,0.106329114,0.25143220878421385,1.5612648221343874,0.67062818336163,1.5612648221343874,1.0,1.5612648221343874,0.2335,0.7506448655908248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6346,0.1502758868470675,45.849998,1.8151,0.14877278352159462,557.9732,5.8,30.058333666666666,0.069356622,0.3871158158204016,1.3609379448185794,0.6282542630205153,1.3609379448185794,1.0,1.3609379448185794,1.47,1.0597246891651866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6347,0.07635305810718229,33.41,1.0494,0.14877278352159462,1867.5635,5.8,30.058333666666666,-0.045196049,0.5278874936342629,2.0920475892298054,0.5278874936342629,1.0763530581071823,0.6301395699735948,1.0763530581071823,1.0859,0.3106694560669456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6348,0.11055474231720885,28.83,0.9965,0.14877278352159462,2417.7934,5.8,30.058333666666666,-0.082899723,0.5824242424242424,1.8189274447949526,0.5824242424242424,1.1105547423172089,0.6673610956629376,1.1105547423172089,1.4497,1.3342440801457194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6349,0.09520993494973395,18.52,1.1079,0.14877278352159462,615.8456,5.8,30.058333666666666,-0.028077754,0.527936115853129,1.2404554588077696,0.5297482989058439,1.1410967344423906,0.6851646065421898,1.1410967344423906,6.5604,0.5677115770534911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6351,0.11610876811943038,53.349998,0.7656,0.14877278352159462,4020.6024,5.8,30.058333666666666,0.002811659,0.8743034742707309,1.4956546395096517,0.9400880704845815,1.1463256736930452,0.9612612252252252,1.1463256736930452,-98.9392,0.4009561699709137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6352,0.12952380952380937,5.93,1.9602,0.14877278352159462,295.02099999999996,5.8,30.058333666666666,0.128161889,0.0965640775118059,1.1789264413518885,0.282246549262256,1.1789264413518885,0.6887340301974448,1.1789264413518885,0.332,1.71125519325192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6353,0.20680628272251322,4.61,2.0153,0.14877278352159462,230.3027,5.8,30.058333666666666,0.095444685,0.18971194196345442,1.2734806629834254,0.4909478168264111,1.2734806629834254,0.6921921921921922,1.2734806629834254,0.23600000000000002,1.9234252284019875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6354,0.14641744548286617,3.68,0.9859,0.14877278352159462,774.7719,5.8,30.058333666666666,0.059782609,0.5118219749652295,1.1464174454828662,0.6184873949579832,1.1464174454828662,0.8382687927107062,1.1464174454828662,2.0198,1.1305037199658494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6355,0.0762052877138415,13.84,0.5771,0.14877278352159462,332.6029,5.8,30.058333666666666,-0.005057803468208166,0.44833169911461934,1.4416666666666667,0.7373468300479489,1.4416666666666667,0.9010416666666667,1.4416666666666667,1.0551,0.8155893536121673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6356,0.14398943196829594,8.66,1.2678,0.14877278352159462,1366.1898,5.8,30.058333666666666,-0.0023094689999999998,0.4979873776876008,1.143989431968296,0.5769487008660893,1.143989431968296,0.8694779116465863,1.143989431968296,0.8846,2.01806684733514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6357,0.08616010854816825,16.01,1.6062,0.14877278352159462,529.0221,5.8,30.058333666666666,0.042473517,0.43422838172574946,1.734561213434453,0.5336666666666667,1.1868050407709416,0.6804079608836395,1.1868050407709416,2.2761,0.8606369691923397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6358,0.08519793459552494,12.61,0.8154,0.14851649759704866,369.8695,5.64,27.37166666666667,0.0047581279999999995,0.5375106793482812,1.085197934595525,0.5917409944505394,1.085197934595525,0.6622898811822541,1.085197934595525,1.7426,0.8788192646297255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6359,0.11332801276935345,13.95,1.3644,0.14851649759704866,1074.7126,5.64,27.37166666666667,-0.028673835,0.777158731077508,1.5780542986425339,0.8205882352941176,1.1953727506426735,0.9412955465587044,1.1953727506426735,4.0481,1.6764517506404781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6360,0.08554175254588592,542.76001,1.4876,0.14851649759704866,56252.251,5.64,27.37166666666667,-0.028391985,0.9162052464737914,1.6544030189263843,0.9162052464737914,1.1025208720008777,0.934182461273666,1.0933483658725902,16.8498,0.45701175334084687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6361,0.08883825396742995,66.91999799999999,1.8733,0.14851649759704866,2538.718,5.64,27.37166666666667,-0.025253961000000002,0.8299640393140532,4.769778902352102,0.8299640393140532,1.3976607477514462,0.9229071321774338,1.1732117255748293,13.4969,0.829922259241631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6362,0.1298285714285714,49.43,0.7946,0.14851649759704866,1714.0052,5.64,27.37166666666667,-0.035605948,0.7016323932561701,1.332704232946886,0.7016323932561701,1.1839520958083831,0.8972590306770738,1.1839520958083831,15.0647,0.6175528507367073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6363,0.09414636585365854,44.860001000000004,1.1768,0.14851649759704866,9080.0021,5.64,27.37166666666667,-0.010922915,0.8559435413089106,1.1889743175192158,0.8899028169014086,1.1336871619914077,1.0,1.1336871619914077,4.3261,1.0239553921829774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6366,0.07532472727272732,20.700001,1.5343,0.14851649759704866,534.1687,5.64,27.37166666666667,-0.012560386000000002,0.73928575,1.8062828097731238,0.7738318130841122,1.1525613670691184,1.0,1.1525613670691184,3.6607,1.054928517682468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6368,0.10584958217270213,3.97,1.6287,0.14851649759704866,269.7537,5.64,27.37166666666667,0.0,0.5704022988505747,1.2683706070287541,0.9452380952380952,1.2683706070287541,0.9452380952380952,1.1676470588235295,1.1312,0.9196455392009613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6369,0.08311276247288313,20.459999,0.5187,0.14851649759704866,530.15,5.64,27.37166666666667,-0.028347997000000003,0.6220735671046996,2.4591344951923078,1.0,1.4013697945205479,1.0,1.2236842239045589,3.7266,0.7351629502572898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6370,0.07726931732933218,14.36,0.9937,0.14851649759704866,650.9312,5.64,27.37166666666667,-0.039693593,0.7894447064626329,1.446122860020141,0.7894447064626329,1.1360759493670884,0.9276485788113694,1.1360759493670884,2.2818,1.046205860255447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6371,0.11719253058596268,17.35,1.3413,0.14851649759704866,2053.673,5.64,27.37166666666667,-0.016714755,0.9538207282121645,3.218923933209648,0.9538207282121645,1.3284839203675345,1.0,1.2938105891126026,6.244,0.7671672957995341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6372,0.09383753501400549,7.81,1.4848,0.14851649759704866,225.5726,5.64,27.37166666666667,0.454545455,0.34209373631187034,1.280327868852459,0.6680923866552609,1.280327868852459,0.8118503118503119,1.280327868852459,1.5063,16.324049513704686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6373,0.13066954643628526,10.47,1.2214,0.14851649759704866,251.1125,5.64,27.37166666666667,-0.194842407,0.47742818057455544,2.546206225680934,0.47742818057455544,1.1306695464362853,0.7726937269372693,1.1306695464362853,7.6276,3.101585728444004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6374,0.08229595435684645,31.299999,1.1358,0.14851649759704866,1032.3076,5.64,27.37166666666667,-0.006709233,0.7202024786056714,1.2928542045788602,0.9551418675617942,1.1592592222222222,0.9633732555633575,1.1592592222222222,7.4052,0.5633802816901409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6375,0.09048723897911848,4.7,1.5696,0.14851649759704866,920.448,5.64,27.37166666666667,0.012765957446808418,0.38430089942763695,1.0981308411214954,0.5070118662351673,1.0981308411214954,0.7730263157894737,1.0981308411214954,0.4116,1.157037037037037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6376,0.09379795121951218,78.480003,1.2429,0.14851649759704866,4857.3455,5.64,27.37166666666667,-0.0005096969999999999,1.0,1.5960953059221195,1.0,1.2534739138560307,1.0,1.1160409982935153,19.2218,0.5490438364224772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6377,0.10647737355811904,12.47,1.254,0.14851649759704866,623.9614,5.64,27.37166666666667,0.009623095,0.8352310783657066,1.8072463768115943,0.8352310783657066,1.1546296296296297,0.8750877192982457,1.1546296296296297,-5.9484,0.5566369288997026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6379,0.07975704130538297,53.34,0.6698,0.14851649759704866,2494.5605,5.64,27.37166666666667,-0.0065616419999999995,0.7259117831010432,1.0952771849019058,0.9040677966101696,1.0952771849019058,1.0,1.0952771849019058,3.468,0.8707835325365206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
6380,0.08299394516262448,21.27,2.5384,0.14851649759704866,663.471,5.64,27.37166666666667,-0.013634226999999999,0.6349253731343284,1.3573707721761328,0.6676082652979201,1.3573707721761328,0.8974683165625182,1.3573707721761328,1.1094,0.9836037719819897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6381,0.13219232091013544,31.09,1.1447,0.14851649759704866,1737.8794,5.64,27.37166666666667,-0.012865841000000001,0.49123083439357185,1.9467752035065748,0.49123083439357185,1.1321923209101354,0.5863824971708789,1.1321923209101354,0.9794,0.716890595009597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6382,0.08060453400503764,17.16,0.9888,0.14851649759704866,8512.504,5.64,27.37166666666667,0.00174831,0.21851518928878272,1.1334214002642007,0.7333333333333334,1.1334214002642007,0.9041095890410958,1.1334214002642007,0.6449,1.0165257979058913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6383,0.09832541441282028,25.58,1.0856,0.14851649759704866,2145.236,5.64,27.37166666666667,0.027365168,0.5167676767676768,1.6138801261829652,0.5167676767676768,1.0983254144128203,0.6007514983207375,1.0983254144128203,1.2863,0.9061728395061729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6384,0.09671179883945835,5.67,1.0502,0.14851649759704866,534.4137,5.64,27.37166666666667,-0.04938271599999999,0.38755980861244016,1.1454545454545455,0.5515564202334631,1.1454545454545455,0.8887147335423198,1.1454545454545455,3.6504,0.4075850043591979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6385,0.10755441741357252,8.65,1.2983,0.14851649759704866,1364.6122,5.64,27.37166666666667,-0.024277457000000002,0.49741233452629874,1.1426684280052841,0.5868385345997287,1.1426684280052841,0.8684738955823292,1.1426684280052841,0.8835,0.5066573230553609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6386,0.19594594594594605,12.39,0.8617,0.15155963165490072,265.0469,5.59,27.005,0.07425343,0.7436974789915967,1.2303872889771599,0.7436974789915967,1.2303872889771599,0.8598195697432339,1.2303872889771599,0.7244,0.5831279895637049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6387,0.09704641350210963,13.0,0.7114,0.15155963165490072,390.091,5.59,27.005,-0.008461538000000001,0.7624633878277647,1.2487992315081653,0.9855951478392723,1.2487992315081653,1.0,1.177536231884058,4.4454,0.28469496967534785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6389,0.0825798071127184,17.959999,1.4223,0.15155963165490072,392.6034,5.59,27.005,0.035078009,1.0,1.9999998886414252,1.0,1.2577030112044818,1.0,1.209427542087542,2.8922,1.4624121146565712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6390,0.13830299140683788,96.050003,1.5602,0.15155963165490072,3279.8308,5.59,27.005,0.08547630099999999,0.956673317596149,2.4000500499750124,1.0,1.4331543912184896,1.0,1.4331543912184896,16.4259,0.6816139148427144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6391,0.10227272727272729,0.97,0.3805,0.15155963165490072,422.1874,5.59,27.005,-0.020618556701030966,0.38645402930118355,1.3472222222222223,0.7238800568059277,1.3472222222222223,0.9509794598240591,1.3472222222222223,32.167,0.6170212765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6392,0.4545454545454546,11.36,1.5329,0.15155963165490072,328.1055,5.59,27.005,-0.148767606,0.49759088918090233,1.862295081967213,0.9717707442258341,1.862295081967213,1.0,1.862295081967213,2.191,0.29737305348679755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6393,0.09999999999999987,9.68,0.6739,0.15155963165490072,437.3683,5.59,27.005,-0.015495868000000001,0.7604084838963079,1.1662650602409637,0.7737809752198241,1.124274099883856,1.0,1.124274099883856,1.3494,1.0409323479249573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6394,0.21712538226299682,7.96,1.5363,0.14933133274907862,555.6295,5.58,25.8333335,0.0,0.42934194016494387,1.2171253822629968,0.6471544715447154,1.2171253822629968,0.9408983451536642,1.2171253822629968,2.7789,0.22191434383418548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6395,0.09923664122137388,2.88,1.6076,0.14933133274907862,3611.3526,5.58,25.8333335,-0.1527777777777778,0.33922261484098937,1.0992366412213739,0.5806451612903225,1.0992366412213739,0.7826086956521738,1.0992366412213739,-854.8531,1.0569523544936796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6396,0.08962942069902757,61.150002,0.9768,0.14933133274907862,2664.2671,5.58,25.8333335,0.040555992,0.6979000217564476,2.4141335175681014,0.799346431372549,1.2487237237344553,0.9231582706267594,1.2487237237344553,7.0825,0.8731863576408517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
